sample_id,split,src_image,src_label,image_path,label_path
goose_064,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0013_1669729720598128237_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0013_1669729720598128237_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_064.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_064.png
goose_065,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0166_1661857981050881474_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0166_1661857981050881474_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_065.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_065.png
goose_066,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-17_neubiberg_sunny/2023-05-17_neubiberg_sunny__0211_1684329136119571990_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-17_neubiberg_sunny/2023-05-17_neubiberg_sunny__0211_1684329136119571990_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_066.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_066.png
goose_067,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0042_1677167332090506415_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0042_1677167332090506415_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_067.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_067.png
goose_068,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-02_garching/2023-03-02_garching__0354_1677756959153645401_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-02_garching/2023-03-02_garching__0354_1677756959153645401_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_068.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_068.png
goose_069,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-03_garching_2/2023-03-03_garching_2__0059_1677849864469396326_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-03_garching_2/2023-03-03_garching_2__0059_1677849864469396326_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_069.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_069.png
goose_070,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0728_1674224960157814089_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0728_1674224960157814089_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_070.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_070.png
goose_071,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0385_1665581818054335742_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0385_1665581818054335742_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_071.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_071.png
goose_072,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-07-22_flight/2022-07-22_flight__0353_1658495669009095089_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-07-22_flight/2022-07-22_flight__0353_1658495669009095089_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_072.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_072.png
goose_073,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0406_1684156556753151540_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0406_1684156556753151540_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_073.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_073.png
goose_074,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-03_garching_2/2023-03-03_garching_2__0014_1677849559893101638_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-03_garching_2/2023-03-03_garching_2__0014_1677849559893101638_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_074.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_074.png
goose_075,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-04_campus_rain/2022-11-04_campus_rain__0029_1667557709300100178_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-04_campus_rain/2022-11-04_campus_rain__0029_1667557709300100178_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_075.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_075.png
goose_076,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-14_hohenbrunn_feldwege_waldwege/2022-10-14_hohenbrunn_feldwege_waldwege__0249_1665758305073853859_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-14_hohenbrunn_feldwege_waldwege/2022-10-14_hohenbrunn_feldwege_waldwege__0249_1665758305073853859_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_076.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_076.png
goose_077,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0043_1669730320584051318_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0043_1669730320584051318_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_077.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_077.png
goose_078,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0357_1668159364062055990_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0357_1668159364062055990_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_078.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_078.png
goose_079,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0084_1660827871631945888_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0084_1660827871631945888_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_079.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_079.png
goose_080,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0165_1668158667591930918_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0165_1668158667591930918_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_080.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_080.png
goose_081,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0796_1674225230189137475_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0796_1674225230189137475_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_081.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_081.png
goose_082,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0349_1674223076698789494_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0349_1674223076698789494_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_082.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_082.png
goose_083,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0310_1670423306844692409_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0310_1670423306844692409_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_083.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_083.png
goose_084,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0565_1684157541864986828_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0565_1684157541864986828_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_084.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_084.png
goose_085,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0296_1660829970608372523_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0296_1660829970608372523_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_085.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_085.png
goose_086,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0384_1668159637212580094_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0384_1668159637212580094_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_086.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_086.png
goose_087,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0375_1670423609538048978_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0375_1670423609538048978_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_087.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_087.png
goose_088,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-04-20_campus/2023-04-20_campus__0196_1681996399186195217_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-04-20_campus/2023-04-20_campus__0196_1681996399186195217_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_088.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_088.png
goose_089,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-03_garching_2/2023-03-03_garching_2__0442_1677852581812684194_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-03_garching_2/2023-03-03_garching_2__0442_1677852581812684194_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_089.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_089.png
goose_090,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0561_1684157523317407392_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0561_1684157523317407392_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_090.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_090.png
goose_091,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0914_1674225697744023050_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0914_1674225697744023050_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_091.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_091.png
goose_092,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-17_neubiberg_sunny/2023-05-17_neubiberg_sunny__0202_1684329110040774631_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-17_neubiberg_sunny/2023-05-17_neubiberg_sunny__0202_1684329110040774631_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_092.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_092.png
goose_093,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0249_1670422790994153144_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0249_1670422790994153144_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_093.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_093.png
goose_094,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0160_1668158642871522858_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0160_1668158642871522858_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_094.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_094.png
goose_095,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0162_1684934481430577850_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0162_1684934481430577850_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_095.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_095.png
goose_096,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0524_1670424585468888125_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0524_1670424585468888125_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_096.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_096.png
goose_097,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0309_1663757298077507662_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0309_1663757298077507662_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_097.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_097.png
goose_098,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0378_1684156467118509176_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0378_1684156467118509176_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_098.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_098.png
goose_099,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0339_1668159280222820882_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0339_1668159280222820882_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_099.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_099.png
goose_100,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0618_1674224348826727482_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0618_1674224348826727482_labelids.png,/mnt/d/research_vl2g/goose_train_100/images/goose_100.png,/mnt/d/research_vl2g/goose_train_100/labels/goose_100.png
