sample_id,split,src_image,src_label,image_path,label_path
goose_124,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-04_campus_rain/2022-11-04_campus_rain__0052_1667557806215144928_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-04_campus_rain/2022-11-04_campus_rain__0052_1667557806215144928_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_124.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_124.png
goose_125,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0430_1670423898963327649_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0430_1670423898963327649_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_125.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_125.png
goose_126,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0192_1665580405591540980_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0192_1665580405591540980_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_126.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_126.png
goose_127,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0335_1670423432683077940_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0335_1670423432683077940_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_127.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_127.png
goose_128,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0044_1668157818135731004_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0044_1668157818135731004_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_128.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_128.png
goose_129,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0032_1684154262065037357_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0032_1684154262065037357_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_129.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_129.png
goose_130,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0178_1670422209270608172_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0178_1670422209270608172_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_130.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_130.png
goose_131,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0054_1669730374351161100_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0054_1669730374351161100_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_131.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_131.png
goose_132,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0271_1663154256846749817_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0271_1663154256846749817_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_132.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_132.png
goose_133,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0049_1684154379779728379_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0049_1684154379779728379_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_133.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_133.png
goose_134,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-04-20_campus/2023-04-20_campus__0307_1681996866744754202_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-04-20_campus/2023-04-20_campus__0307_1681996866744754202_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_134.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_134.png
goose_135,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0015_1668157422907408129_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0015_1668157422907408129_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_135.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_135.png
goose_136,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0043_1669730320584051318_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-29_campus_rain_2/2022-11-29_campus_rain_2__0043_1669730320584051318_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_136.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_136.png
goose_137,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0109_1663153628639093287_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0109_1663153628639093287_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_137.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_137.png
goose_138,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0035_1684933490234328445_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0035_1684933490234328445_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_138.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_138.png
goose_139,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0138_1670421678174301221_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0138_1670421678174301221_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_139.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_139.png
goose_140,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0056_1665579268129590634_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0056_1665579268129590634_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_140.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_140.png
goose_141,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0159_1663756350426273768_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0159_1663756350426273768_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_141.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_141.png
goose_142,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0970_1674225819023267700_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0970_1674225819023267700_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_142.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_142.png
goose_143,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-07-22_flight/2022-07-22_flight__0358_1658495700938094080_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-07-22_flight/2022-07-22_flight__0358_1658495700938094080_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_143.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_143.png
goose_144,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0170_1670421917288837184_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0170_1670421917288837184_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_144.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_144.png
goose_145,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-02_garching/2023-03-02_garching__0324_1677756761339056773_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-02_garching/2023-03-02_garching__0324_1677756761339056773_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_145.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_145.png
goose_146,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-04-20_campus/2023-04-20_campus__0048_1681994368275551252_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-04-20_campus/2023-04-20_campus__0048_1681994368275551252_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_146.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_146.png
goose_147,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0319_1663757368823416694_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0319_1663757368823416694_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_147.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_147.png
goose_148,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-02-13_touareg_neuperlach/2023-02-13_touareg_neuperlach__0039_1676281514086464975_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-02-13_touareg_neuperlach/2023-02-13_touareg_neuperlach__0039_1676281514086464975_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_148.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_148.png
goose_149,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-02_garching/2023-03-02_garching__0047_1677754608427129677_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-02_garching/2023-03-02_garching__0047_1677754608427129677_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_149.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_149.png
goose_150,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0815_1674225415609943509_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0815_1674225415609943509_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_150.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_150.png
goose_151,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0376_1674223172667247386_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0376_1674223172667247386_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_151.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_151.png
goose_152,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0262_1661858642743207712_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0262_1661858642743207712_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_152.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_152.png
goose_153,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0341_1663154579698693056_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0341_1663154579698693056_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_153.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_153.png
goose_154,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-14_hohenbrunn_feldwege_waldwege/2022-10-14_hohenbrunn_feldwege_waldwege__0231_1665758197599625113_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-14_hohenbrunn_feldwege_waldwege/2022-10-14_hohenbrunn_feldwege_waldwege__0231_1665758197599625113_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_154.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_154.png
goose_155,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-03_garching_2/2023-03-03_garching_2__0416_1677852332708336849_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-03_garching_2/2023-03-03_garching_2__0416_1677852332708336849_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_155.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_155.png
goose_156,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0171_1677167686576484896_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0171_1677167686576484896_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_156.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_156.png
goose_157,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-02_garching/2023-03-02_garching__0007_1677754229010282454_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-02_garching/2023-03-02_garching__0007_1677754229010282454_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_157.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_157.png
goose_158,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0762_1663156897969350433_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-14_garching_uebungsplatz/2022-09-14_garching_uebungsplatz__0762_1663156897969350433_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_158.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_158.png
goose_159,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0133_1660828491420830626_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0133_1660828491420830626_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_159.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_159.png
goose_160,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-04-20_campus/2023-04-20_campus__0046_1681994365015208154_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-04-20_campus/2023-04-20_campus__0046_1681994365015208154_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_160.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_160.png
goose_161,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0085_1660827874886325708_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-18_putzbrunn_feldwege/2022-08-18_putzbrunn_feldwege__0085_1660827874886325708_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_161.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_161.png
goose_162,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0411_1665582097729742942_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0411_1665582097729742942_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_162.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_162.png
goose_163,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0292_1670423173378295169_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0292_1670423173378295169_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_163.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_163.png
goose_164,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0409_1668159768844976927_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0409_1668159768844976927_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_164.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_164.png
goose_165,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0154_1661857921624789185_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0154_1661857921624789185_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_165.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_165.png
goose_166,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-02_garching/2023-03-02_garching__0058_1677754688580151350_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-02_garching/2023-03-02_garching__0058_1677754688580151350_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_166.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_166.png
goose_167,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0281_1663757013751838504_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0281_1663757013751838504_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_167.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_167.png
goose_168,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0535_1668160671402727424_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0535_1668160671402727424_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_168.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_168.png
goose_169,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-03_garching_2/2023-03-03_garching_2__0364_1677851884665400989_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-03_garching_2/2023-03-03_garching_2__0364_1677851884665400989_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_169.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_169.png
goose_170,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0120_1661857029915809638_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-08-30_siegertsbrunn_feldwege/2022-08-30_siegertsbrunn_feldwege__0120_1661857029915809638_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_170.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_170.png
goose_171,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0254_1663756860453775808_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0254_1663756860453775808_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_171.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_171.png
goose_172,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-03-03_garching_2/2023-03-03_garching_2__0011_1677849551356275648_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-03-03_garching_2/2023-03-03_garching_2__0011_1677849551356275648_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_172.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_172.png
goose_173,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0968_1674225814928251064_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0968_1674225814928251064_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_173.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_173.png
goose_174,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0407_1668159752364690300_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0407_1668159752364690300_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_174.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_174.png
goose_175,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0070_1665579359933615174_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-12_solalinden_waldwege/2022-10-12_solalinden_waldwege__0070_1665579359933615174_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_175.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_175.png
goose_176,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0412_1684935635728843838_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0412_1684935635728843838_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_176.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_176.png
goose_177,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-10-14_hohenbrunn_feldwege_waldwege/2022-10-14_hohenbrunn_feldwege_waldwege__0187_1665757752171830011_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-10-14_hohenbrunn_feldwege_waldwege/2022-10-14_hohenbrunn_feldwege_waldwege__0187_1665757752171830011_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_177.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_177.png
goose_178,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0171_1663756412366642178_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-09-21_garching_uebungsplatz_2/2022-09-21_garching_uebungsplatz_2__0171_1663756412366642178_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_178.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_178.png
goose_179,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0286_1684935127653195711_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-24_neubiberg_cloudy/2023-05-24_neubiberg_cloudy__0286_1684935127653195711_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_179.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_179.png
goose_180,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0698_1674224801100711743_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-01-20_aying_mangfall_2/2023-01-20_aying_mangfall_2__0698_1674224801100711743_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_180.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_180.png
goose_181,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0555_1670425175079328231_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0555_1670425175079328231_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_181.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_181.png
goose_182,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-11-11_aying/2022-11-11_aying__0268_1668158986372333486_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-11-11_aying/2022-11-11_aying__0268_1668158986372333486_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_182.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_182.png
goose_183,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0372_1684156454269068711_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0372_1684156454269068711_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_183.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_183.png
goose_184,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0112_1677167532441641507_windshield_vis.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-02-23_campus_roads/2023-02-23_campus_roads__0112_1677167532441641507_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_184.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_184.png
goose_185,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0496_1670424352192476148_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2022-12-07_aying_hills/2022-12-07_aying_hills__0496_1670424352192476148_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_185.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_185.png
goose_186,train,/mnt/d/dataset/off_road_dataset/goose/images/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0565_1684157541864986828_windshield_nir.png,/mnt/d/dataset/off_road_dataset/goose/labels/train/2023-05-15_neubiberg_rain/2023-05-15_neubiberg_rain__0565_1684157541864986828_labelids.png,/mnt/d/research_vl2g/goose_train_500/images/goose_186.png,/mnt/d/research_vl2g/goose_train_500/labels/goose_186.png
